Time: 94532, Price: 381.91, 
Time: 94535, Price: 381.95, 
Time: 94536, Price: 381.86, 
Time: 94539, Price: 381.79, 
Time: 94540, Price: 381.74, 
Time: 94541, Price: 381.76, 
Time: 94542, Price: 381.84, 
Time: 94543, Price: 381.85, 
Time: 94544, Price: -nan, 
Time: 94545, Price: -nan, 
Time: 94546, Price: -nan, 
Time: 94547, Price: 381.96, 
Time: 94548, Price: 381.84, 
Time: 94550, Price: 381.78, 
Time: 94552, Price: -nan, 
Time: 94553, Price: 381.74, 
Time: 94554, Price: -nan, 
Time: 94555, Price: 381.67, 
Time: 94556, Price: 381.68, 
Time: 94557, Price: 381.63, 
Time: 94558, Price: 381.65, 
Time: 94559, Price: 381.65, 
Time: 94600, Price: 381.72, 
Time: 94603, Price: 381.82, 
Time: 94604, Price: 381.87, 
Time: 94605, Price: 381.86, 
Time: 94607, Price: 381.89, 
Time: 94608, Price: 381.90, 
Time: 94609, Price: 381.95, 
Time: 94610, Price: 381.95, 
Time: 94611, Price: 381.97, 
Time: 94612, Price: 381.98, 
Time: 94613, Price: 381.94, 
Time: 94614, Price: 381.94, 
Time: 94618, Price: 381.89, 
Time: 94619, Price: 381.89, 
Time: 94620, Price: 381.90, 
Time: 94621, Price: 382.07, 
Time: 94622, Price: 382.24, 
Time: 94623, Price: 382.30, 
Time: 94625, Price: 382.32, 
Time: 94626, Price: 382.24, 
Time: 94628, Price: 382.19, 
Time: 94630, Price: -nan, 
Time: 94631, Price: -nan, 
Time: 94632, Price: -nan, 
Time: 94633, Price: 382.23, 
Time: 94634, Price: 382.32, 
Time: 94638, Price: 382.29, 
Time: 94639, Price: 382.28, 
Time: 94640, Price: -nan, 
Time: 94642, Price: -nan, 
Time: 94643, Price: -nan, 
Time: 94644, Price: -nan, 
Time: 94647, Price: 382.29, 
Time: 94651, Price: 382.14, 
Time: 94653, Price: 382.09, 
Time: 94654, Price: 382.11, 
Time: 94655, Price: 382.08, 
Time: 94656, Price: -nan, 
Time: 94659, Price: -nan, 
Time: 94700, Price: -nan, 
Time: 94704, Price: -nan, 
Time: 94707, Price: -nan, 
Time: 94708, Price: 382.20, 
Time: 94709, Price: 382.12, 
